metadata: deco UID,metadata: file URL,metadata: collection,metadata: ms ID,metadata: shelfmark,metadata: ms type,metadata: part name,metadata: part ID,overview: decoration,overview: description,overview: type,locus: locus,locus: from,locus: to,date: date,date: when,date: not before,date: not after,date: certainty,date: calendar,people: scribe name(s),people: scribe ID(s),people: signer name(s),people: signer ID(s),people: artist name(s),people: artist ID(s),people: patron name(s),people: patron ID(s),people: dedicatee name(s),people: dedicatee ID(s),people: former owner name(s),people: former owner ID(s),people: donor name(s),people: donor ID(s),people: other name(s),people: other ID(s),orgs: name(s),orgs: ID(s),places: name(s),places: ID(s),bibliography: bibl(s),bibliography: ref(s),bibliography: ref URI(s)
_deco_5,manuscript_1,,,"Cambridge, Trinity College, MS R.14.44",part,,,,"Drawing of an alembic within the text, and specifically surrounding the word elembicus, on p. 143. elembicus",drawing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
_deco_5,manuscript_1,,,"Cambridge, Trinity College, MS O.9.10",manuscript,,MS-TRINITY-COLLEGE-O-00009-00010,,"A small drawing within the columns of a six-pointed star in dark and red ink that represents a figure that needs to be drawn on a gemstone or worn on another type of amulet on ff. 69r, and f. 69v.",diagram,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
_deco_5,manuscript_1,,,"Cambridge, Trinity College, MS R.14.51",manuscript,,MS-TRINITY-COLLEGE-R-00014-00051,,Crossed in red ink drawn in the texts of charms throughout the manuscript.,other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
_deco_5,manuscript_1,,,"Cambridge, Trinity College, MS O.9.39",part,,,,"Large (3-6 lines) and small (1 line) plain blue initials, with the large (6 line) opening initial on f. 1:1r featuring minor forms of outline decoration",plainInit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
_deco_5,manuscript_1,,,"Cambridge, Trinity College, MS O.3.11",manuscript,,MS-TRINITY-COLLEGE-O-00003-00011,,Paraphs in red ink.,other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
_deco_5,manuscript_1,,,"Cambridge, Trinity College, MS O.8.2",part,,,,"A scientific circular diagram in brown ink on f. 72v, showing the correspondence between the elements, humours, times of the year, and parts of the world.",diagram,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
_deco_5,manuscript_1,,,"Cambridge, Trinity College, MS O.2.49",manuscript,,MS-TRINITY-COLLEGE-O-00002-00049,,Underlining in brown ink.,other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
_deco_5,manuscript_1,,,"Cambridge, Trinity College, MS R.14.31",part,,,,No significant decoration in this Part.,none,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
_deco_5,manuscript_1,,,"Cambridge, Trinity College, MS O.1.57",part,,,,"A diagrammatic astronomical drawing in brown ink, consisting of a circle (the moon) with six horizontal lines through its upper half and with the inscription sex in its lower half in dark ink on 2:7r. sex",diagram,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
_deco_5,manuscript_1,,,"Cambridge, Trinity College, MS O.8.35",manuscript,,MS-TRINITY-COLLEGE-O-00008-00035,,Headings of recipes are sometimes been underlined in red ink.,other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
_deco_5,manuscript_1,,,"Cambridge, Trinity College, MS B.14.19",part,,,,Large (2 to 3 lines) blue initials with penwork decoration and pen-flourishing extending into the margins in red ink.,flourInit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
_deco_5,manuscript_1,,,"Cambridge, Trinity College, MS O.8.36",manuscript,,MS-TRINITY-COLLEGE-00008-00036,,Large initials in brown ink occasionally decorated with cadels.,cadels,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
_deco_5,manuscript_1,,,"Cambridge, Trinity College, MS O.1.71",manuscript,,MS-TRINITY-COLLEGE-O-00001-00071,,Large (2 line) plain initials in blue or red.,colInit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
_deco_5,manuscript_1,,,"Cambridge, Trinity College, MS O.1.65",part,,,,"Drawing of two eyes in brown ink in the outer margin of f. 4:247r, illustrating two recipes for eye ailments; a drawing of an eye in red ink in the outer margin of f. 4:262v, illustrating a recipe ffor sore yen. ffor sore yen",drawing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
_deco_5,manuscript_1,,,"Cambridge, Trinity College, MS R.14.29",part,,,,Regulal initials highlighted in red ink.,other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
_deco_5,manuscript_1,,,"Cambridge, Trinity College, MS O.8.31",part,,,,Text on ff. 127r-132r decorated with plain red initials at the major and minor divisions of the text.,plainInit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
_deco_5,manuscript_1,,,"Cambridge, Trinity College, MS O.9.37",manuscript,,MS-TRINITY-COLLEGE-O-00009-00037,,Incipits and marginal headings rubricated in red ink.,rubrication,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
_deco_5,manuscript_1,,,"Cambridge, Trinity College, MS O.1.13",part,,,,"Drawings of vessels and instruments in brown ink within the texts (e.g. see ff. 86r, 86r, 110r, and 114r).",drawing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
_deco_5,manuscript_1,,,"Cambridge, Trinity College, MS O.9.32",manuscript,,MS-TRINITY-COLLEGE-O-00009-00032,,Paraphs in blue or red ink.,other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
_deco_5,manuscript_1,,,"Cambridge, Trinity College, MS O.2.21",part,,,,"Section titles in red, often written entirely in the outer margin next to the main text, see e.g., f. 7r.",rubrication,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
_deco_5,manuscript_1,,,"Cambridge, King's College, MS 16",part,,,,Paraphs in blue or red ink.,other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
_deco_5,manuscript_1,,,"Cambridge, Corpus Christi College, MS 210",part,,,,This part of the manuscript does not contain any significant forms of decoration.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
_deco_5,manuscript_1,,,"Cambridge, Corpus Christi College, MS 388",manuscript,,MS-CCCC-00388,,Paraphs in blue or red ink.,other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
_deco_5,manuscript_1,,,"Cambridge, Corpus Christi College, MS 405",part,,,,Sketch of an (untonsured) male head and torso; the man is wearing a robe and holding a book in an outstretched hand on f. 12r,drawing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
_deco_5,manuscript_1,,,"Cambridge, Corpus Christi College, MS 374",part,,,,This part of the manuscript does not contain any significant forms of decoration.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
_deco_5,manuscript_1,,,"Cambridge, Corpus Christi College, MS 412",part,,,,Paraph marks in red and blue.,other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
_deco_5,manuscript_1,,,"Cambridge, Corpus Christi College, MS 61",manuscript,,MS-CCCC-00061,,Incipits and explicits to the different books written in red ink.,rubrication,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
_deco_5,manuscript_1,,,"Cambridge, Corpus Christi College, MS 456",part,,,,Occasional red and blue paraph marks in this Part.,other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
_deco_5,manuscript_1,,,"Cambridge, Corpus Christi College, MS 335",part,,,,Paraphs in blue or red ink.,other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
_deco_5,manuscript_1,,,"Cambridge, Corpus Christi College, MS 41",part,,,,"There are a large number of unfilled spaces reserved for decorative initials throughout the volume at book and chapter division, and in particular in the leaves copied by Scribe 1, i.e., pp. 1-190. The only zoomorphic, gymnastic or interlaced initals accompanying Scribe 1's stint can be found on, pp. 1 and 61.",unfilled,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
_deco_5,manuscript_1,,,"Cambridge, St John's College, MS K.49",manuscript,,MS-SJC-K-00049,,Underlining in red ink.,other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
_deco_5,manuscript_1,,,"St John's College, MS D.24",manuscript,,SJC-MS-D-00004,,Paraph marks in red or blue throughout,other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
_deco_5,manuscript_1,,,"Cambridge, St John's College, MS D.3",part,,,,Paraph marks in red and blue to divide the minor sections of some texts in the volume.,other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
_deco_5,manuscript_1,,,"Cambridge, St John's College, MS D.4",part,,,,"Major initials are in two colours, typically red letterforms with yellow in the counterspaces.",colInit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
_deco_5,manuscript_1,,,"Cambridge, St John's College, MS B.15",part,,,,Heading for recipes written in red ink.,rubrication,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
_deco_5,manuscript_1,,,"Cambridge, St John's College, MS E.6",part,,,,Drawing of fish in brown ink added to the upper and lower margin of f. 34v and the originally empty page of f. 35r.,drawing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
_deco_5,manuscript_1,,,"Cambridge, Jesus College, MS Q.D.4",part,,,,Rubrics and marginal-titles often in red.,rubrication,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
_deco_5,manuscript_1,,,"Cambridge, Jesus College, MS Q.G.25",manuscript,,MS-JESUS-Q-G-00025,,One large (4 lines) plain initial in red ink on f. 115v.,colInit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
_deco_5,manuscript_1,,,"Cambridge, Jesus College, MS Q.D.2",part,,,,"Flourished initials in the 'Arabesque' style in red, green, or blue, with red, green, or blue acanthus frills at some major divisions of the texts, e.g., f. 18.",flourInit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
_deco_5,manuscript_1,,,"Cambridge, Jesus College, Q.G.23",manuscript,,MS-JESUS-Q-B-00023,,Rubrication in red ink for running headers in the top margins and in-text headings.,rubrication,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
_deco_5,manuscript_1,,,"Cambridge, Jesus College, MS Q.D.1",part,,,,Titles rubricated in red ink on f. 121v and f. 123r.,rubrication,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
_deco_5,manuscript_1,,,"Cambridge, Magdalene College, Pepys MS 1236",manuscript,,MS-MAGDALENE-PEPYS-01236,,"Neumes, music staves, and text rubricated in red ink.",other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
_deco_5,manuscript_1,,,"Cambridge, Magdalene College, Pepys MS 1661",part,,,,Drawing of a jordan in brown ink added to the outer margin of p. 22.,other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
_deco_5,manuscript_1,,,"Cambridge, Magdalene College, MS Pepys 911",part,,,,"Miniatures in the volume as follows: 19r: Full page miniature of Pythagoras seated and writing on a punched gold ground. Similar illustration in .Oxford, Bodleain Library, MS Ashmole 304, f. 14r 45r-46v: Full page diagrammatic miniatures of hands (palms up and with palm-creases shown) to illustrate different fortune-telling techniques using various anatomical features of the palms. Instructive notes added to the fingers and various segments of the palm. Note that these illustrations are a later addition to the volume, probably added in the ?14th century, and apart from f. 45r, all of the other leaves were blank at the time the hand illustrations were added. 30v: Half page miniature of the heads of the 12 sons of Jacob on a punched gold ground. Similar illustration in .Oxford, Bodleain Library, MS Ashmole 304, f. 52v 3r: Illustration of a 'turris astrorum' in the lower margin. 3v: Illustration of seven different towers in the outer margin. 20v-29r: Illustration of birds accompanying passages of text in the 'Prenosticum pitagorice', typically two birds to a leaf in the following order: Columba (dove) Filius columbe Coccinus ('scarlet bird') Anser (goose) Guiza (?) Turtur (turtle-dove) Gallus (cockerel) Uespa (?) Arquia (?heron) Pauo (peacock) Coturnix (quail) Arbe (?) Alia (?) Effroa (?) Coruus (crow) Agauf (?magpie) Bathaiana (?) Uespertilio (bat) Zerzir (?) Rahaham (?) Peret (?) Haziza (?) Nisus (hawk) Zahamat ?) Aquila (eagle) Ozina (?kingfisher) Daa (?) Saaf (?) Cooz (?) Salac (?) Sesuf (?) Tinsemet (?) Anapha (?) Diquifat (?) Coaz (?) Arphaperet (?) 47r-48v: Illustrations in round frames of 20 birds, 9 personifications of celestial bodies (sun, moon, Saturn, Jupiter, Mars, Venus, Mercury, and the Serpent constellation), and 12 zodiac symbols. The illustrations are arranged in five pairs per leaf, each bird paired with either a celestial personification, or a zodiac symbol. Each illustration is set on a gold or a blue ground in a pink or green frame. 19r: Full page miniature of Pythagoras seated and writing on a punched gold ground. Similar illustration in .Oxford, Bodleain Library, MS Ashmole 304, f. 14r Oxford, Bodleain Library, MS Ashmole 304, f. 14r45r-46v: Full page diagrammatic miniatures of hands (palms up and with palm-creases shown) to illustrate different fortune-telling techniques using various anatomical features of the palms. Instructive notes added to the fingers and various segments of the palm. Note that these illustrations are a later addition to the volume, probably added in the ?14th century, and apart from f. 45r, all of the other leaves were blank at the time the hand illustrations were added.30v: Half page miniature of the heads of the 12 sons of Jacob on a punched gold ground. Similar illustration in .Oxford, Bodleain Library, MS Ashmole 304, f. 52v Oxford, Bodleain Library, MS Ashmole 304, f. 52v3r: Illustration of a 'turris astrorum' in the lower margin. 3v: Illustration of seven different towers in the outer margin. 20v-29r: Illustration of birds accompanying passages of text in the 'Prenosticum pitagorice', typically two birds to a leaf in the following order: Columba (dove) Filius columbe Coccinus ('scarlet bird') Anser (goose) Guiza (?) Turtur (turtle-dove) Gallus (cockerel) Uespa (?) Arquia (?heron) Pauo (peacock) Coturnix (quail) Arbe (?) Alia (?) Effroa (?) Coruus (crow) Agauf (?magpie) Bathaiana (?) Uespertilio (bat) Zerzir (?) Rahaham (?) Peret (?) Haziza (?) Nisus (hawk) Zahamat ?) Aquila (eagle) Ozina (?kingfisher) Daa (?) Saaf (?) Cooz (?) Salac (?) Sesuf (?) Tinsemet (?) Anapha (?) Diquifat (?) Coaz (?) Arphaperet (?) Columba (dove)Filius columbeCoccinus ('scarlet bird')Anser (goose)Guiza (?)Turtur (turtle-dove)Gallus (cockerel)Uespa (?)Arquia (?heron)Pauo (peacock)Coturnix (quail)Arbe (?)Alia (?)Effroa (?)Coruus (crow)Agauf (?magpie)Bathaiana (?)Uespertilio (bat)Zerzir (?)Rahaham (?)Peret (?)Haziza (?)Nisus (hawk)Zahamat ?)Aquila (eagle)Ozina (?kingfisher)Daa (?)Saaf (?)Cooz (?)Salac (?)Sesuf (?)Tinsemet (?)Anapha (?)Diquifat (?)Coaz (?)Arphaperet (?)47r-48v: Illustrations in round frames of 20 birds, 9 personifications of celestial bodies (sun, moon, Saturn, Jupiter, Mars, Venus, Mercury, and the Serpent constellation), and 12 zodiac symbols. The illustrations are arranged in five pairs per leaf, each bird paired with either a celestial personification, or a zodiac symbol. Each illustration is set on a gold or a blue ground in a pink or green frame.",miniature,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Oxford, Bodleain Library, MS Ashmole 304, f. 14r ; Oxford, Bodleain Library, MS Ashmole 304, f. 52v","Oxford, Bodleain Library, MS Ashmole 304, f. 14r; Oxford, Bodleain Library, MS Ashmole 304, f. 52v",https://medieval.bodleian.ox.ac.uk/catalog/manuscript_317 https://medieval.bodleian.ox.ac.uk/catalog/manuscript_317
_deco_5,manuscript_1,,,"Cambridge, Pembroke College, MS 54",manuscript,,MS-PEMBROKE-00054,,"Fore-edge and upper and lower edges have been painted, presumably at an early date: a geometrical pattern in red and blue.",foreedge,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
_deco_5,manuscript_1,,,"Cambridge, Pembroke College, MS 120",part,,,,The capitula have plain coloured initials and red numbers which are repeated in the margins against each chapter. capitula,plainInit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
_deco_5,manuscript_1,,,"Cambridge, Pembroke College, MS 56",manuscript,,MS-PEMBROKE-00056,,Red or green paraphs.,paraphs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
_deco_5,manuscript_1,,,"Cambridge, Pembroke College, MS 258",part,,,,Rubricated headings (red only) and titles for (unfinished) illustrations throughout.,rubrication,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
_deco_5,manuscript_1,,,"Cambridge, Pembroke College, MS 301",manuscript,,MS-PEMBROKE-00301,,One-line initials in gold off-set into the left-hand margin.,plainInit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
_deco_5,manuscript_1,,,"Cambridge, Pembroke College, MS 72",part,,,,Blocks of gloss open with decorative paraphs in the same ink as that used for the text.,paraphs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
_deco_5,manuscript_1,,,"Cambridge, Pembroke College, MS 67",part,,,,"A very few initials in red and/or green, sometimes with modest ornament.",plainInit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
_deco_5,manuscript_1,,,"Cambridge, Pembroke College, MS 28",manuscript,,MS-PEMBROKE-00028,,Rubrics and marginal guides written in red ink.,rubrication,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
_deco_5,manuscript_1,,,"Cambridge, Fitzwilliam Museum, MS 261",manuscript,,MS-FITZWILLIAM-00261,,Line-fillers of framed blue foliate motifs on red grounds with streaks of yellow (imitation gold) throughout.,lineFil,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
_deco_5,manuscript_1,,,"Cambridge, Fitzwilliam Museum, MS 38-1950",part,,,,"At the half-page miniatres (ff. 1r, 29r, 46r, 61r, 62r, 78r, 99r, 120r, 123r, 142v, 163v, 174v, and 207r) are full bar borders in blue, pink, and gold with acanthus leaves in blue, gold, grey, and orange. The upper halves of the borders, enclosing the half-page miniatures, feature architectural motifs, including turrets, rooftops, walls, and other structures that often are interconnected with similar architectural structures that vertically divide the miniatures into two panels. Some of the borders are inhabited by winged dragon-like creatures with a antropomorphic or zoomorphic heads (ff. 10v [with headdress], 28r, 33r [with mitre], 38v, 51r, 73v, 81r, 104r, 121r [with mitre], 145v, 158v [with mitre], 166v).",border,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
_deco_5,manuscript_1,,,"Cambridge, Fitzwilliam Museum, MS McClean 166",manuscript,,MS-FITZWILLIAM-MCCLEAN-00166,,"Puzzle initials in red and blue with red and blue flourishing in the margins and counterspaces at the maajor divisions of the text. See e.g., f. 1r.",flourInit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
_deco_5,manuscript_1,,,"Cambridge, Fitzwilliam Museum, Charles Fairfax Murray MS 17",manuscript,,MS-FITZWILLIAM-CHARLES-FAIRFAX-MURRAY-00017,,Horizontal bars with knotwork motifs in dark ink occur between sections or at the end of texts to mark textual divisions on f. 26r and f. 59v.,other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
_deco_5,manuscript_1,,,"Cambridge, Fitzwilliam Museum, MS McClean 89",manuscript,,MS-FITZWILLIAM-MUSEUM-MCCLEAN-00089,,"Flourished initials found frequently at the minor divisions of the text. Flourished initials are typically 1-2 lines high, with blue or gold initial set in a square matrix defined by red or black labrynthine patterning.",flourInit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
_deco_5,manuscript_1,,,"Cambridge, Fitzwilliam Museum, MS 51",manuscript,,MS-FITZWILLIAM-00051,,Large (2 lines) gold initials on pink and blue white-patterned grounds,decInit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
_deco_5,manuscript_1,,,"Cambridge, Queens' College, MS 28",manuscript,,,,Red cable-pattern line-fillers.,lineFill,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
_deco_5,manuscript_1,,,"Cambridge, Peterhouse, MS 139",part,,,,Paraphs in blue or red ink.,other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
_deco_5,manuscript_1,,,"Cambridge, Peterhouse, MS 106",manuscript,,MS-PETERHOUSE-00106,,Drawings of human faces in brown ink extending from the text space in to the margins (f. 3r),other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
_deco_5,manuscript_1,,,"Cambridge, Peterhouse, MS 95",part,,,,"Important words, clauses, and headings underlined in red.",rubrication,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
_deco_5,manuscript_1,,,"Cambridge, Peterhouse, MS 118",manuscript,,MS-PETERHOUSE-00118,,Linefillers in red ink throughout the manuscript.,lineFill,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
_deco_5,manuscript_1,,,"Cambridge, Peterhouse, MS 247",part,,,,Rubricated (red only) section heaings. Red frame outlines around section headings in brown ink in the margins.,rubrication,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
_deco_5,manuscript_1,,,"Cambridge, Peterhouse, MS 251",part,,,,Paraphs in red or blue touched with red.,other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
_deco_5,manuscript_1,,,"Cambridge, Peterhouse, MS 182",manuscript,,MS-PETERHOUSE-00182,,Underlining in red ink.,other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
_deco_5,manuscript_1,,,"Cambridge, Peterhouse, MS 222",part,,,,Red and blue line-fillers at the end of minor divisions of the text wherever necessary to maintain the appearance of a 'justified' mise-en-page.,lineFill,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
