metadata: measurement UID,metadata: file URL,metadata: collection,metadata: ms ID,metadata: shelfmark,metadata: part,metadata: part ID,metadata: part type,rolls: height,rolls: height max,rolls: height min,rolls: width,rolls: width max,rolls: width min,rolls: unit,fragments: height,fragments: height max,fragments: height min,fragments: width,fragments: width max,fragments: width min,fragments: unit,leaves: n,leaves: height,leaves: height max,leaves: height min,leaves: width,leaves: width max,leaves: width min,leaves: depth,leaves: depth max,leaves: depth min,leaves: unit,columns: n,columns: n max,columns: n min,columns: height,columns: height max,columns: height min,columns: width,columns: width max,columns: width min,columns: unit,written area: n,written area: n max,written area: n min,written area: height,written area: height max,written area: height min,written area: width,written area: width max,written area: width min,written area: unit,ruling: n,ruling: n max,ruling: n min,ruling: height,ruling: height max,ruling: height min,ruling: width,ruling: width max,ruling: width min,ruling: unit,ruling: medium,ruling: top line
MS_Ital_f_3_measure_1,manuscript_6301,Italian,MS_Ital_f_3,MS. Ital. f. 3,,MS_Ital_f_3,,,,,,,,,,,,,,,,,135.0,135.0,135.0,100.0,100.0,100.0,,,,mm,,,,,,,,,,,,,,95.0,95.0,95.0,70–5,75.0,70.0,mm,,,,,,,,,,,,
MS_Jones_43_measure_1,manuscript_6309,Jones,MS_Jones_43,MS. Jones 43,,MS_Jones_43,,,,,,,,,,,,,,,,,171.0,171.0,171.0,123.0,123.0,123.0,,,,mm,,,,,,,,,,,,,,108/110,110.0,108.0,65/67,67.0,65.0,mm,,,,,,,,,,,,
MS_Jones_46_measure_1,manuscript_6310,Jones,MS_Jones_46,MS. Jones 46,,MS_Jones_46,,,,,,,,,,,,,,,,,180.0,180.0,180.0,125.0,125.0,125.0,,,,mm,,,,,,,,,,,,,,105.0,105.0,105.0,71.0,71.0,71.0,mm,,,,,,,,,,,,
MS_Jones_47_measure_1,manuscript_6311,Jones,MS_Jones_47,MS. Jones 47,,MS_Jones_47,,,,,,,,,,,,,,,,,166.0,166.0,166.0,120.0,120.0,120.0,,,,mm,,,,,,,,,,,,,,107.0,107.0,107.0,72.0,72.0,72.0,mm,,,,,,,,,,,,
MSS_Junius_85–6_measure_1,manuscript_6316,Junius,MSS_Junius_85–6,MSS. Junius 85-6,,MSS_Junius_85-6,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,,,,,,,,13 20,20.0,13.0,,,,,,,,,,,,,,,,,,,
MSS_Junius_85–6_measure_2,manuscript_6316,Junius,MSS_Junius_85–6,MSS. Junius 85-6,,,,,,,,,,,,,,,,,,,160.0,160.0,160.0,115.0,115.0,115.0,,,,mm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MSS_Junius_85–6_measure_3,manuscript_6316,Junius,MSS_Junius_85–6,MSS. Junius 85-6,,,,,,,,,,,,,,,,,,,155.0,155.0,155.0,100.0,100.0,100.0,,,,mm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MS_Junius_1_measure_1,manuscript_6317,Junius,MS_Junius_1,MS. Junius 1,,MS_Junius_1,,,,,,,,,,,,,,,,,500.0,500.0,500.0,200.0,200.0,200.0,,,,mm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MS_Junius_121_measure_1,manuscript_6320,Junius,MS_Junius_121,MS. Junius 121,,MS_Junius_121,,,,,,,,,,,,,,,,,265.0,265.0,265.0,155.0,155.0,155.0,,,,mm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MS_Junius_121_measure_2,manuscript_6320,Junius,MS_Junius_121,MS. Junius 121,,MS_Junius_121,,,,,,,,,,,,,,,,,265.0,265.0,265.0,155.0,155.0,155.0,,,,mm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MS_Junius_121_measure_3,manuscript_6320,Junius,MS_Junius_121,MS. Junius 121,,MS_Junius_121,,,,,,,,,,,,,,,,,265.0,265.0,265.0,155.0,155.0,155.0,,,,mm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MS_Junius_25_measure_1,manuscript_6321,Junius,MS_Junius_25,MS. Junius 25,,MS_Junius_25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MS_Junius_25_measure_10,manuscript_6321,Junius,MS_Junius_25,MS. Junius 25,MS. Junius 25 – Part G (fols. 130–133),MS_Junius_25-part8,,,,,,,,,,,,,,,,,275–80,280.0,275.0,180.0,180.0,180.0,,,,mm,,,,,,,,,,,,,,230.0,230.0,230.0,130–40,140.0,130.0,mm,,,,,,,,,,,,
MS_Junius_25_measure_11,manuscript_6321,Junius,MS_Junius_25,MS. Junius 25,MS. Junius 25 – Part H (fols. 134–151),MS_Junius_25-part9,,,,,,,,,,,,,,,,,265–70,270.0,265.0,170.0,170.0,170.0,,,,mm,,,,,,,,,,,,,,205.0,205.0,205.0,130.0,130.0,130.0,mm,,,,,,,,,,,,
MS_Junius_25_measure_12,manuscript_6321,Junius,MS_Junius_25,MS. Junius 25,MS. Junius 25 – Part I (fols. 152–157),MS_Junius_25-part10,,,,,,,,,,,,,,,,,275–80,280.0,275.0,180.0,180.0,180.0,,,,mm,,,,,,,,,,,,,,240–5,245.0,240.0,150.0,150.0,150.0,mm,,,,,,,,,,,,
MS_Junius_25_measure_13,manuscript_6321,Junius,MS_Junius_25,MS. Junius 25,MS. Junius 25 – Part J (fols. 158–193),MS_Junius_25-part11,,,,,,,,,,,,,,,,,275–80,280.0,275.0,185–90,190.0,185.0,,,,mm,,,,,,,,,,,,,,225–30,230.0,225.0,145–50,150.0,145.0,mm,,,,,,,,,,,,
MS_Junius_25_measure_14,manuscript_6321,Junius,MS_Junius_25,MS. Junius 25,MS. Junius 25 – Part J (fols. 158–193),MS_Junius_25-part11,,,,,,,,,,,,,,,,,275–80,280.0,275.0,185–90,190.0,185.0,,,,mm,,,,,,,,,,,,,,225–30,230.0,225.0,145–50,150.0,145.0,mm,,,,,,,,,,,,
MS_Junius_25_measure_2,manuscript_6321,Junius,MS_Junius_25,MS. Junius 25,"MS. Junius 25 - endleaves (fols. 1, 194)",MS_Junius_25_endleaves,fragment,,,,,,,,273.0,273.0,273.0,190.0,190.0,190.0,mm,,,,,200.0,200.0,200.0,,,,mm,,,,273.0,273.0,273.0,190.0,190.0,190.0,mm,,,,,,,,,,,,,,,,,,,,,,
MS_Junius_25_measure_3,manuscript_6321,Junius,MS_Junius_25,MS. Junius 25,MS. Junius 25 – Part A (fols. 2–59v),MS_Junius_25-part1,,,,,,,,,,,,,,,,,280.0,280.0,280.0,190.0,190.0,190.0,,,,mm,,,,,,,,,,,,,,220–230,230.0,220.0,145.0,145.0,145.0,mm,,,,,,,,,,,,
MS_Junius_25_measure_4,manuscript_6321,Junius,MS_Junius_25,MS. Junius 25,MS. Junius 25 – Part B (fols. 60–86),MS_Junius_25-part3,,,,,,,,,,,,,,,,,280.0,280.0,280.0,180.0,180.0,180.0,,,,mm,,,,,,,,,,,,,,235.0,235.0,235.0,140.0,140.0,140.0,mm,,,,,,,,,,,,
MS_Junius_25_measure_5,manuscript_6321,Junius,MS_Junius_25,MS. Junius 25,MS. Junius 25 – Part C (fols. 87–107),MS_Junius_25-part4,,,,,,,,,,,,,,,,,280.0,280.0,280.0,180.0,180.0,180.0,,,,mm,,,,,,,,,,,,,,230–235,235.0,230.0,135–40,140.0,135.0,mm,,,,,,,,,,,,
MS_Junius_25_measure_6,manuscript_6321,Junius,MS_Junius_25,MS. Junius 25,MS. Junius 25 – Part D (fols. 108–115),MS_Junius_25-part5,,,,,,,,,,,,,,,,,280.0,280.0,280.0,180.0,180.0,180.0,,,,mm,,,,,,,,,,,,,,235.0,235.0,235.0,135.0,135.0,135.0,mm,,,,,,,,,,,,
MS_Junius_25_measure_7,manuscript_6321,Junius,MS_Junius_25,MS. Junius 25,MS. Junius 25 – Part E (fols. 116–121),MS_Junius_25-part6,,,,,,,,,,,,,,,,,280.0,280.0,280.0,180.0,180.0,180.0,,,,mm,,,,,,,,,,,,,,c. 230–5,235.0,230.0,c. 140–50,150.0,140.0,mm,,,,,,,,,,,,
MS_Junius_25_measure_8,manuscript_6321,Junius,MS_Junius_25,MS. Junius 25,MS. Junius 25 – Part E (fols. 116–121),MS_Junius_25-part6,,,,,,,,,,,,,,,,,280.0,280.0,280.0,180.0,180.0,180.0,,,,mm,,,,,,,,,,,,,,c. 230–5,235.0,230.0,c. 140–50,150.0,140.0,mm,,,,,,,,,,,,
MS_Junius_25_measure_9,manuscript_6321,Junius,MS_Junius_25,MS. Junius 25,MS. Junius 25 – Part F (fols. 122–129),MS_Junius_25-part7,,,,,,,,,,,,,,,,,280–5,285.0,280.0,175–80,180.0,175.0,,,,mm,,,,,,,,,,,,,,220–30,230.0,220.0,130.0,130.0,130.0,mm,,,,,,,,,,,,
MS_Junius_27_measure_1,manuscript_6322,Junius,MS_Junius_27,MS. Junius 27,,MS_Junius_27,,,,,,,,,,,,,,,,,243.0,243.0,243.0,170.0,170.0,170.0,,,,mm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MS_Junius_29_measure_1,manuscript_6323,Junius,MS_Junius_29,MS. Junius 29,,MS_Junius_29,,,,,,,,,,,,,,,,,260.0,260.0,260.0,182.0,182.0,182.0,,,,mm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MS_Junius_83_measure_1,manuscript_6326,Junius,MS_Junius_83,MS. Junius 83,,MS_Junius_83,,,,,,,,,,,,,,,,,205–15,215.0,205.0,135–40,140.0,135.0,,,,mm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MS_Junius_83_measure_2,manuscript_6326,Junius,MS_Junius_83,MS. Junius 83,MS. Junius 83 – Part A (fols. 1–19),MS_Junius_83-part1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MS_Junius_83_measure_3,manuscript_6326,Junius,MS_Junius_83,MS. Junius 83,MS. Junius 83 – Part A (fols. 1–19),MS_Junius_83-part1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,145.0,145.0,145.0,95.0,95.0,95.0,mm,,,,,,,,,,,,
MS_Junius_83_measure_4,manuscript_6326,Junius,MS_Junius_83,MS. Junius 83,MS. Junius 83 – Part A (fols. 1–19),MS_Junius_83-part1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,165–70,170.0,165.0,100–10,110.0,100.0,mm,,,,,,,,,,,,
MS_Junius_83_measure_5,manuscript_6326,Junius,MS_Junius_83,MS. Junius 83,MS. Junius 83 – Part B (fols. 20–71),MS_Junius_83-part2,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,2.0,2.0,,,,,,,,30 32,32.0,30.0,160.0,160.0,160.0,95–105,105.0,95.0,mm,,,,,,,,,,,,
MS_Kennicott_13_measure_1,manuscript_6327,Kennicott,MS_Kennicott_13,MS. Kennicott 13,,MS_Kennicott_13,,,,,,,,,,,,,,,,,325.0,325.0,325.0,210.0,210.0,210.0,,,,mm,,,,,,,,,,,,,,235.0,235.0,235.0,150.0,150.0,150.0,mm,,,,,,,,,,,,
MS_Kennicott_13_measure_2,manuscript_6327,Kennicott,MS_Kennicott_13,MS. Kennicott 13,,MS_Kennicott_13,,,,,,,,,,,,,,,,,325.0,325.0,325.0,210.0,210.0,210.0,,,,mm,,,,,,,,,,,,,,235.0,235.0,235.0,150.0,150.0,150.0,mm,,,,,,,,,,,,
MS_Kennicott_14_measure_1,manuscript_6328,Kennicott,MS_Kennicott_14,MS. Kennicott 14,,MS_Kennicott_14,,,,,,,,,,,,,,,,,290.0,290.0,290.0,205.0,205.0,205.0,,,,mm,,,,,,,,,,,,,,175–80 195,180 195,175 195,115 120,115 120,115 120,mm,,,,,,,,,,,,
MS_Kennicott_15_measure_1,manuscript_6329,Kennicott,MS_Kennicott_15,MS. Kennicott 15,,MS_Kennicott_15,,,,,,,,,,,,,,,,,265.0,265.0,265.0,190.0,190.0,190.0,,,,mm,,,,,,,,,,,,,,220.0,220.0,220.0,125.0,125.0,125.0,mm,,,,,,,,,,,,
MS_Kennicott_16_measure_1,manuscript_6330,Kennicott,MS_Kennicott_16,MS. Kennicott 16,,MS_Kennicott_16,,,,,,,,,,,,,,,,,145.0,145.0,145.0,95.0,95.0,95.0,,,,mm,,,,,,,,,,,,,,100–5,100–5,100–5,65.0,65.0,65.0,mm,,,,,,,,,,,,
MS_Lat_bib_b_1_measure_1,manuscript_6333,Lat_bib,MS_Lat_bib_b_1,MS. Lat. bib. b. 1,,MS_Lat_bib_b_1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MS_Lat_bib_b_1_measure_10,manuscript_6333,Lat_bib,MS_Lat_bib_b_1,MS. Lat. bib. b. 1,,MS_Lat_bib_b_1-part9,fragment,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MS_Lat_bib_b_1_measure_11,manuscript_6333,Lat_bib,MS_Lat_bib_b_1,MS. Lat. bib. b. 1,,MS_Lat_bib_b_1-part10,fragment,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MS_Lat_bib_b_1_measure_12,manuscript_6333,Lat_bib,MS_Lat_bib_b_1,MS. Lat. bib. b. 1,,MS_Lat_bib_b_1-part11,fragment,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MS_Lat_bib_b_1_measure_13,manuscript_6333,Lat_bib,MS_Lat_bib_b_1,MS. Lat. bib. b. 1,,MS_Lat_bib_b_1-part12,fragment,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MS_Lat_bib_b_1_measure_14,manuscript_6333,Lat_bib,MS_Lat_bib_b_1,MS. Lat. bib. b. 1,,MS_Lat_bib_b_1-part13,fragment,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MS_Lat_bib_b_1_measure_15,manuscript_6333,Lat_bib,MS_Lat_bib_b_1,MS. Lat. bib. b. 1,,MS_Lat_bib_b_1-part14,fragment,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MS_Lat_bib_b_1_measure_16,manuscript_6333,Lat_bib,MS_Lat_bib_b_1,MS. Lat. bib. b. 1,,MS_Lat_bib_b_1-part15,fragment,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MS_Lat_bib_b_1_measure_17,manuscript_6333,Lat_bib,MS_Lat_bib_b_1,MS. Lat. bib. b. 1,,MS_Lat_bib_b_1-part16,fragment,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MS_Lat_bib_b_1_measure_18,manuscript_6333,Lat_bib,MS_Lat_bib_b_1,MS. Lat. bib. b. 1,,MS_Lat_bib_b_1-part17,fragment,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MS_Lat_bib_b_1_measure_19,manuscript_6333,Lat_bib,MS_Lat_bib_b_1,MS. Lat. bib. b. 1,,MS_Lat_bib_b_1-part18,fragment,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MS_Lat_bib_b_1_measure_2,manuscript_6333,Lat_bib,MS_Lat_bib_b_1,MS. Lat. bib. b. 1,,MS_Lat_bib_b_1-part1,fragment,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MS_Lat_bib_b_1_measure_20,manuscript_6333,Lat_bib,MS_Lat_bib_b_1,MS. Lat. bib. b. 1,,MS_Lat_bib_b_1-part19,fragment,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MS_Lat_bib_b_1_measure_21,manuscript_6333,Lat_bib,MS_Lat_bib_b_1,MS. Lat. bib. b. 1,,MS_Lat_bib_b_1-part20,fragment,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MS_Lat_bib_b_1_measure_22,manuscript_6333,Lat_bib,MS_Lat_bib_b_1,MS. Lat. bib. b. 1,,MS_Lat_bib_b_1-part21,fragment,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MS_Lat_bib_b_1_measure_23,manuscript_6333,Lat_bib,MS_Lat_bib_b_1,MS. Lat. bib. b. 1,,MS_Lat_bib_b_1-part21,fragment,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MS_Lat_bib_b_1_measure_24,manuscript_6333,Lat_bib,MS_Lat_bib_b_1,MS. Lat. bib. b. 1,,MS_Lat_bib_b_1-part22,fragment,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MS_Lat_bib_b_1_measure_25,manuscript_6333,Lat_bib,MS_Lat_bib_b_1,MS. Lat. bib. b. 1,,MS_Lat_bib_b_1-part23,fragment,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MS_Lat_bib_b_1_measure_26,manuscript_6333,Lat_bib,MS_Lat_bib_b_1,MS. Lat. bib. b. 1,,MS_Lat_bib_b_1-part24,fragment,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MS_Lat_bib_b_1_measure_27,manuscript_6333,Lat_bib,MS_Lat_bib_b_1,MS. Lat. bib. b. 1,,MS_Lat_bib_b_1-part25,fragment,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MS_Lat_bib_b_1_measure_28,manuscript_6333,Lat_bib,MS_Lat_bib_b_1,MS. Lat. bib. b. 1,,MS_Lat_bib_b_1-part26,fragment,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MS_Lat_bib_b_1_measure_29,manuscript_6333,Lat_bib,MS_Lat_bib_b_1,MS. Lat. bib. b. 1,,MS_Lat_bib_b_1-part27,fragment,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MS_Lat_bib_b_1_measure_3,manuscript_6333,Lat_bib,MS_Lat_bib_b_1,MS. Lat. bib. b. 1,,MS_Lat_bib_b_1-part2,fragment,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MS_Lat_bib_b_1_measure_30,manuscript_6333,Lat_bib,MS_Lat_bib_b_1,MS. Lat. bib. b. 1,,MS_Lat_bib_b_1-part28,fragment,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MS_Lat_bib_b_1_measure_31,manuscript_6333,Lat_bib,MS_Lat_bib_b_1,MS. Lat. bib. b. 1,,MS_Lat_bib_b_1-part29,fragment,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MS_Lat_bib_b_1_measure_32,manuscript_6333,Lat_bib,MS_Lat_bib_b_1,MS. Lat. bib. b. 1,,MS_Lat_bib_b_1-part30,fragment,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MS_Lat_bib_b_1_measure_33,manuscript_6333,Lat_bib,MS_Lat_bib_b_1,MS. Lat. bib. b. 1,,MS_Lat_bib_b_1-part31,fragment,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MS_Lat_bib_b_1_measure_34,manuscript_6333,Lat_bib,MS_Lat_bib_b_1,MS. Lat. bib. b. 1,,MS_Lat_bib_b_1-part32,fragment,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MS_Lat_bib_b_1_measure_35,manuscript_6333,Lat_bib,MS_Lat_bib_b_1,MS. Lat. bib. b. 1,,MS_Lat_bib_b_1-part33,fragment,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MS_Lat_bib_b_1_measure_36,manuscript_6333,Lat_bib,MS_Lat_bib_b_1,MS. Lat. bib. b. 1,,MS_Lat_bib_b_1-part34,fragment,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MS_Lat_bib_b_1_measure_37,manuscript_6333,Lat_bib,MS_Lat_bib_b_1,MS. Lat. bib. b. 1,,MS_Lat_bib_b_1-part35,fragment,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MS_Lat_bib_b_1_measure_38,manuscript_6333,Lat_bib,MS_Lat_bib_b_1,MS. Lat. bib. b. 1,,MS_Lat_bib_b_1-part36,fragment,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MS_Lat_bib_b_1_measure_39,manuscript_6333,Lat_bib,MS_Lat_bib_b_1,MS. Lat. bib. b. 1,,MS_Lat_bib_b_1-part37,fragment,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MS_Lat_bib_b_1_measure_4,manuscript_6333,Lat_bib,MS_Lat_bib_b_1,MS. Lat. bib. b. 1,,MS_Lat_bib_b_1-part3,fragment,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MS_Lat_bib_b_1_measure_40,manuscript_6333,Lat_bib,MS_Lat_bib_b_1,MS. Lat. bib. b. 1,,MS_Lat_bib_b_1-part38,fragment,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MS_Lat_bib_b_1_measure_41,manuscript_6333,Lat_bib,MS_Lat_bib_b_1,MS. Lat. bib. b. 1,,MS_Lat_bib_b_1-part40,fragment,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MS_Lat_bib_b_1_measure_42,manuscript_6333,Lat_bib,MS_Lat_bib_b_1,MS. Lat. bib. b. 1,,MS_Lat_bib_b_1-part41,fragment,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MS_Lat_bib_b_1_measure_43,manuscript_6333,Lat_bib,MS_Lat_bib_b_1,MS. Lat. bib. b. 1,,MS_Lat_bib_b_1-part42,fragment,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MS_Lat_bib_b_1_measure_44,manuscript_6333,Lat_bib,MS_Lat_bib_b_1,MS. Lat. bib. b. 1,,MS_Lat_bib_b_1-part43,fragment,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MS_Lat_bib_b_1_measure_5,manuscript_6333,Lat_bib,MS_Lat_bib_b_1,MS. Lat. bib. b. 1,,MS_Lat_bib_b_1-part4,fragment,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MS_Lat_bib_b_1_measure_6,manuscript_6333,Lat_bib,MS_Lat_bib_b_1,MS. Lat. bib. b. 1,,MS_Lat_bib_b_1-part5,fragment,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MS_Lat_bib_b_1_measure_7,manuscript_6333,Lat_bib,MS_Lat_bib_b_1,MS. Lat. bib. b. 1,,MS_Lat_bib_b_1-part6,fragment,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MS_Lat_bib_b_1_measure_8,manuscript_6333,Lat_bib,MS_Lat_bib_b_1,MS. Lat. bib. b. 1,,MS_Lat_bib_b_1-part7,fragment,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MS_Lat_bib_b_1_measure_9,manuscript_6333,Lat_bib,MS_Lat_bib_b_1,MS. Lat. bib. b. 1,,MS_Lat_bib_b_1-part8,fragment,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MS_Lat_bib_b_2_P_measure_1,manuscript_6334,Lat_bib,MS_Lat_bib_b_2_P,MS. Lat. bib. b. 2 (P),,MS_Lat_bib_b_2_P,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MS_Lat_bib_c_1_measure_1,manuscript_6336,Lat_bib,MS_Lat_bib_c_1,MS. Lat. bib. c. 1,,MS_Lat_bib_c_1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MS_Lat_bib_c_1_measure_2,manuscript_6336,Lat_bib,MS_Lat_bib_c_1,MS. Lat. bib. c. 1,MS. Lat. bib. c. 1 – fol. 1,MS_Lat_bib_c_1-part1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MS_Lat_bib_c_1_measure_3,manuscript_6336,Lat_bib,MS_Lat_bib_c_1,MS. Lat. bib. c. 1,MS. Lat. bib. c. 1 – fol. 2,MS_Lat_bib_c_1-part2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MS_Lat_bib_c_1_measure_4,manuscript_6336,Lat_bib,MS_Lat_bib_c_1,MS. Lat. bib. c. 1,MS. Lat. bib. c. 1 – fol. 3,MS_Lat_bib_c_1-part3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MS_Lat_bib_c_1_measure_5,manuscript_6336,Lat_bib,MS_Lat_bib_c_1,MS. Lat. bib. c. 1,MS. Lat. bib. c. 1 – fol. 4,MS_Lat_bib_c_1-part4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MS_Lat_bib_c_1_measure_6,manuscript_6336,Lat_bib,MS_Lat_bib_c_1,MS. Lat. bib. c. 1,MS. Lat. bib. c. 1 – fol. 5,MS_Lat_bib_c_1-part5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MS_Lat_bib_c_1_measure_7,manuscript_6336,Lat_bib,MS_Lat_bib_c_1,MS. Lat. bib. c. 1,MS. Lat. bib. c. 1 – fols. 6-8,MS_Lat_bib_c_1-part6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MS_Lat_bib_c_10_measure_1,manuscript_6337,Lat_bib,MS_Lat_bib_c_10,MS. Lat. bib. c. 10,,MS_Lat_bib_c_10,,,,,,,,,,,,,,,,,335.0,335.0,335.0,235.0,235.0,235.0,,,,mm,,,,,,,,,,,,,,225.0,225.0,225.0,140.0,140.0,140.0,mm,,,,,,,,,,,,
