metadata: origin UID,metadata: file URL,metadata: collection,metadata: ms ID,metadata: shelfmark,metadata: ms type,metadata: part name,metadata: part ID,overview: origin,overview: additions,locus: locus,locus: from,locus: to,orig date: date,orig date: when,orig date: not before,orig date: not after,orig date: certainty,orig date: calendar,orig place: place,orig place: country,orig place: country ID,orig place: country lat,orig place: country long,orig place: region,orig place: region ID,orig place: region lat,orig place: region long,orig place: settlement,orig place: settlement ID,orig place: settlement lat,orig place: settlement long,orig org: org,orig org: org ID,orig org: org lat,orig org: org long,add date: date,add date: when,add date: not before,add date: not after,add date: certainty,add date: calendar,add place: place,add place: country,add place: country ID,add place: country lat,add place: country long,add place: region,add place: region ID,add place: region lat,add place: region long,add place: settlement,add place: settlement ID,add place: settlement lat,add place: settlement long,add org: org,add org: org ID,add org: org lat,add org: org long,bibliography: bibl(s),bibliography: ref(s),bibliography: ref ID(s),bibliography: note(s)
_origin_1,manuscript_76562,,,"Cambridge, Christ's College, MS Rouse 358",manuscript,,MS-CHRISTS-COLLEGE-ROUSE-00358,"1552 Augsburg (Germany) sect. 1, p. [680]",,"sect. 1, p. [680]",1:[680],1:[680],1552,1552,1552,1552,,gregorian,Augsburg (Germany),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
_origin_1,manuscript_76563,,,"Cambridge, Christ's College, MS Rouse 359",manuscript,,MS-CHRISTS-COLLEGE-ROUSE-00359,"Carolus Stephanus Stephanus, Carolus between 1552 and 1592 sect. 1, p. [v] sect. 2, p. [iii] sect. 3, p. [iii] sect. 4, p. [v] Augsburg (Germany)",,"sect. 1, p. [v]; sect. 2, p. [iii]; sect. 3, p. [iii]; sect. 4, p. [v]",1:[v] 2:[iii] 3:[iii] 1:[v],1:[v] 2:[iii] 3:[iii] 1:[v],between 1552 and 1592,,1552,1592,,gregorian,Augsburg (Germany),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
_origin_1,manuscript_1,,,"Cambridge, Clare College, MS 12 ",manuscript-composite,,MS-CLARE-COLLEGE-00012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
_origin_1,manuscript_1,,,"Cambridge, Clare College, MS 12 ",part,,,13th century England,,,,, 13th century ,,1200,1300,medium,Gregorian,England,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
_origin_2,manuscript_1,,,"Cambridge, Clare College, MS 12 ",part,,,"Last quarter of the 12th century, or first half of the 13th century. ?Italy",,,,," Last quarter of the 12th century, or
                                    first half of the 13th century. ",,1175,1250,medium,Gregorian,?Italy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
_origin_3,manuscript_1,,,"Cambridge, Clare College, MS 12 ",part,,,13th century. England.,,,,, 13th century. ,,1200,1300,medium,Gregorian,England.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
_origin_4,manuscript_1,,,"Cambridge, Clare College, MS 12 ",part,,,Second half of the 13th century. England.,,,,, Second half of the 13th century. ,,1250,1300,medium,Gregorian,England.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
_origin_1,manuscript_11820,,,"Cambridge, Clare College, MS 24",manuscript,,MS-CLARE-COLLEGE-00024,first half of the 15th century,,,,,"first half of the 15th
                                                century",,1400,1450,,gregorian,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
_origin_1,manuscript_11821,,,"Cambridge, Clare College, MS 31",manuscript,,MS-CLARE-COLLEGE-00031,late 15th or early 16th century,,,,,"late 15th or early 16th
                                                century",,1490,1510,,gregorian,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
_origin_1,manuscript_1,,,"Cambridge, Corpus Christi College, MS 41",manuscript-composite,,MS-CCCC-00041,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
_origin_1,manuscript_1,,,"Cambridge, Corpus Christi College, MS 41",part,,,"16th century. England, probably in or near Cambridge. Date of production assigned based on palaeographical features. Place of production assigned based on two references to places in or near Cambridge, England.",,,,,16th century. ,,1500,1600,high,Gregorian,"England, probably in or near Cambridge.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
_origin_2,manuscript_1,,,"Cambridge, Corpus Christi College, MS 41",part,,,"11th century, probably c. 1000-1050, and by 1072 at the latest. England, perhaps Crediton. Date of production assigned based on palaeographical features. The terminus ante quem for the main text is the Leofrician donation inscription on p. 488, which must have been added to the volume before 1072 as Leofric died in that year; in all likelihood, the text of the Old English Historia Ecclesiastica in this manuscript was completed in the first half of the eleventh century. Place of production assigned based on palaeographical and linguistic features. For a discussion of the possibility of a Crediton origin for the volume, see Stokes (2014). P. Stokes, English Vernacular Minuscule from Æthelred to Cnut, c. 990 - c. 1035, Publications of the Manchester Centre for Anglo-Saxon Studies 14 (Cambridge, 2014), esp. p. 41 D.A.E. Pelteret, Catalogue of English Post-Conquest Vernacular Documents (Woodbridge, 1990), esp. pp. 98-9 (no. 92) Elaine M. Drage, 'Bishop Leofric and the Exeter Cathedral Chapter, 1050-1072: A Reassessment of the Manuscript Evidence' (unpublished D.Phil. dissertation, University of Oxford, 1978), pp. 29-41",,488,488.0,488.0,"11th century, probably c. 1000-1050, and by 1072 at
                                    the latest. ",,1000,1072,,Gregorian,"England, perhaps Crediton.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"P. Stokes, English Vernacular Minuscule from Æthelred to Cnut, c. 990 - c. 1035, Publications of the Manchester Centre for Anglo-Saxon Studies 14 (Cambridge, 2014), esp. p. 41 ; D.A.E. Pelteret, Catalogue of English Post-Conquest Vernacular Documents (Woodbridge, 1990), esp. pp. 98-9 (no. 92) ; Elaine M. Drage, 'Bishop Leofric and the Exeter Cathedral Chapter, 1050-1072: A Reassessment of the Manuscript Evidence' (unpublished D.Phil. dissertation, University of Oxford, 1978), pp. 29-41",,,
