metadata: measurement UID,metadata: file URL,metadata: collection,metadata: ms ID,metadata: shelfmark,metadata: ms type,metadata: part name,metadata: part ID,extent: extent,extent: n folios,extent: n endleaves,extent: n later endleaves,rolls: height,rolls: height max,rolls: height min,rolls: width,rolls: width max,rolls: width min,rolls: unit,rolls: converted,fragments: height,fragments: height max,fragments: height min,fragments: width,fragments: width max,fragments: width min,fragments: unit,leaves: height,leaves: height max,leaves: height min,leaves: width,leaves: width max,leaves: width min,leaves: depth,leaves: depth max,leaves: depth min,leaves: unit,columns: n,columns: n max,columns: n min,columns: height,columns: height max,columns: height min,columns: width,columns: width max,columns: width min,columns: unit,intercolumn: width,intercolumn: width max,intercolumn: width min,intercolumn: unit,written area: n,written area: n max,written area: n min,written area: height,written area: height max,written area: height min,written area: width,written area: width max,written area: width min,written area: unit,ruling: n,ruling: n max,ruling: n min,ruling: height,ruling: height max,ruling: height min,ruling: width,ruling: width max,ruling: width min,ruling: unit,ruling: medium,ruling: top line
_measure_5,manuscript_11852,,,"Cambridge, Fitzwilliam Museum, MS 229",part,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,,,,,,,,,,,,30 32,32.0,30.0,185-190,190.0,185.0,120.0,120.0,120.0,mm,,,,,,,,,,,,
_measure_6,manuscript_11852,,,"Cambridge, Fitzwilliam Museum, MS 229",part,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,,,,,,,,,,,,24 31,31.0,24.0,155.0,155.0,155.0,100.0,100.0,100.0,mm,,,,,,,,,,,,
_measure_7,manuscript_11852,,,"Cambridge, Fitzwilliam Museum, MS 229",part,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,,,,,,,,,,,,30 33,33.0,30.0,161-173,173.0,161.0,100.0,100.0,100.0,mm,,,,,,,,,,,,
_measure_8,manuscript_11852,,,"Cambridge, Fitzwilliam Museum, MS 229",part,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,,,,,,,,,,,,23 34,34.0,23.0,171-193,193.0,171.0,110-120,120.0,110.0,mm,,,,,,,,,,,,
_measure_1,manuscript_1,,,"Cambridge, Fitzwilliam Museum, MS 261",manuscript,,MS-FITZWILLIAM-00261,Codex: ii + 32 + ii leaves. 195 145,32.0,,4.0,,,,,,,,,,,,,,,,195.0,195.0,195.0,145.0,145.0,145.0,,,,mm,1.0,1.0,1.0,,,,,,,,,,,,25.0,25.0,25.0,115.0,115.0,115.0,85.0,85.0,85.0,mm,,,,,,,,,,,ink,below
_measure_2,manuscript_1,,,"Cambridge, Fitzwilliam Museum, MS 261",manuscript,,MS-FITZWILLIAM-00261,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
_measure_1,manuscript_11860,,,"Cambridge, Fitzwilliam Museum, MS 325",manuscript,,MS-FITZWILLIAM-00325,"Codex i + 106 + i , 135 90",106.0,2.0,,,,,,,,,,,,,,,,,135.0,135.0,135.0,90.0,90.0,90.0,,,,mm,1.0,1.0,1.0,,,,,,,,,,,,12.0,12.0,12.0,85.0,85.0,85.0,55.0,55.0,55.0,mm,,,,,,,,,,,,
_measure_2,manuscript_11860,,,"Cambridge, Fitzwilliam Museum, MS 325",manuscript,,MS-FITZWILLIAM-00325,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
_measure_1,manuscript_11861,,,"Cambridge, Fitzwilliam Museum, MS 355.I.fol.7",manuscript,,MS-FITZWILLIAM-00355,"Fragment (leaf) 1 , 195 ca. 145",1.0,,,,,,,,,,,,,,,,,,195.0,195.0,195.0,145.0,145.0,145.0,,,,mm,1.0,1.0,1.0,,,,,,,,,,,,26.0,26.0,26.0,147.0,147.0,147.0,110.0,110.0,110.0,mm,,,,,,,,,,,hardpoint,
_measure_2,manuscript_11861,,,"Cambridge, Fitzwilliam Museum, MS 355.I.fol.7",manuscript,,MS-FITZWILLIAM-00355,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
_measure_1,manuscript_1,,,"Cambridge, Fitzwilliam Museum, MS 38-1950",manuscript-composite,,MS-FITZWILLIAM-00038-01950,Codex: 1 + ii + 1 + 3 | 243 | 3 + 2 leaves. 170 120,243.0,5.0,2.0,,,,,,,,,,,,,,,,170.0,170.0,170.0,120.0,120.0,120.0,,,,mm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
_measure_2,manuscript_1,,,"Cambridge, Fitzwilliam Museum, MS 38-1950",manuscript-composite,,MS-FITZWILLIAM-00038-01950,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
_measure_3,manuscript_1,,,"Cambridge, Fitzwilliam Museum, MS 38-1950",manuscript-composite,,MS-FITZWILLIAM-00038-01950,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
_measure_4,manuscript_1,,,"Cambridge, Fitzwilliam Museum, MS 38-1950",manuscript-composite,,MS-FITZWILLIAM-00038-01950,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
_measure_5,manuscript_1,,,"Cambridge, Fitzwilliam Museum, MS 38-1950",manuscript-composite,,MS-FITZWILLIAM-00038-01950,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
_measure_6,manuscript_1,,,"Cambridge, Fitzwilliam Museum, MS 38-1950",part,,,Codex: 3 leaves.,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,,,,,,,,,,,,19 25,25.0,19.0,100-130,130.0,120.0,60-80,80.0,60.0,mm,,,,,,,,,,,ink,
_measure_7,manuscript_1,,,"Cambridge, Fitzwilliam Museum, MS 38-1950",part,,,Codex: 243 leaves.,243.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,,,,,,,,,,,,18.0,18.0,18.0,100.0,100.0,100.0,60.0,60.0,60.0,mm,,,,,,,,,,,ink,below
_measure_8,manuscript_1,,,"Cambridge, Fitzwilliam Museum, MS 38-1950",part,,,Codex: 3 leaves.,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,,,,,,,,,,,,19 25,25.0,19.0,100-130,130.0,120.0,60-80,80.0,60.0,mm,,,,,,,,,,,ink,
_measure_1,manuscript_11859,,,"Cambridge, Fitzwilliam Museum, MS 3-1955",manuscript,,MS-FITZWILLIAM-00003-01955,Codex i + 87 + i 208 149,87.0,2.0,,,,,,,,,,,,,,,,,208.0,208.0,208.0,149.0,149.0,149.0,,,,mm,1.0,1.0,1.0,,,,,,,,,,,,43 44,44.0,43.0,142-148,148.0,142.0,85-90,90.0,85.0,mm,,,,,,,,,,,,
_measure_2,manuscript_11859,,,"Cambridge, Fitzwilliam Museum, MS 3-1955",manuscript,,MS-FITZWILLIAM-00003-01955,Codex i + 87 + i 208 149,87.0,2.0,,,,,,,,,,,,,,,,,208.0,208.0,208.0,149.0,149.0,149.0,,,,mm,1.0,1.0,1.0,,,,,,,,,,,,18.0,18.0,18.0,140.0,140.0,140.0,90.0,90.0,90.0,mm,,,,,,,,,,,,
_measure_3,manuscript_11859,,,"Cambridge, Fitzwilliam Museum, MS 3-1955",manuscript,,MS-FITZWILLIAM-00003-01955,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
_measure_1,manuscript_11854,,,"Cambridge, Fitzwilliam Museum, MS Charles Fairfax Murray 7",manuscript,,MS-FITZWILLIAM-CHARLES-FAIRFAX-MURRAY-00007,Fragment (quires) iii + 12 + 3 + iii 270 198,12.0,3.0,6.0,,,,,,,,,,,,,,,,270.0,270.0,270.0,198.0,198.0,198.0,,,,mm,2.0,2.0,2.0,,,,,,,,,,,,31 32,32.0,31.0,198-206,206.0,198.0,140.0,140.0,140.0,mm,,,,,,,,,,,,
_measure_1,manuscript_11853,,,"Cambridge, Fitzwilliam Museum, MS Charles Fairfax Murray 30",manuscript-composite,,MS-FITZWILLIAM-CHARLES-FAIRFAX-MURRAY-00030,Codex iii + 3 + 109 + ii 205 141,109.0,3.0,5.0,,,,,,,,,,,,,,,,205.0,205.0,205.0,141.0,141.0,141.0,,,,mm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
_measure_2,manuscript_11853,,,"Cambridge, Fitzwilliam Museum, MS Charles Fairfax Murray 30",manuscript-composite,,MS-FITZWILLIAM-CHARLES-FAIRFAX-MURRAY-00030,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
_measure_3,manuscript_11853,,,"Cambridge, Fitzwilliam Museum, MS Charles Fairfax Murray 30",part,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,,,,,,,,,,,,25.0,25.0,25.0,143.0,143.0,143.0,85.0,85.0,85.0,mm,,,,,,,,,,,,
_measure_1,manuscript_11855,,,"Cambridge, Fitzwilliam Museum, MS McClean 1",manuscript,,MS-FITZWILLIAM-MCCLEAN-00001,Codex iii + 199 + iii 305 245,199.0,,6.0,,,,,,,,,,,,,,,,305.0,305.0,305.0,245.0,245.0,245.0,,,,mm,2.0,2.0,2.0,,,,,,,,,,,,20.0,20.0,20.0,215.0,215.0,215.0,165.0,165.0,165.0,mm,,,,,,,,,,,hardpoint,above
_measure_1,manuscript_11856,,,"Cambridge, Fitzwilliam Museum, MS McClean 2",manuscript-composite,,MS-FITZWILLIAM-MCCLEAN-00002,Codex i + 26 | 83 | 11 | 32 | 24 + i 254 195,176.0,,2.0,,,,,,,,,,,,,,,,254.0,254.0,254.0,195.0,195.0,195.0,,,,mm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
_measure_2,manuscript_11856,,,"Cambridge, Fitzwilliam Museum, MS McClean 2",part,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,2.0,2.0,,,,,,,,,,,,19.0,19.0,19.0,175.0,175.0,175.0,130.0,130.0,130.0,mm,,,,,,,,,,,hardpoint,below
_measure_3,manuscript_11856,,,"Cambridge, Fitzwilliam Museum, MS McClean 2",part,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,2.0,2.0,,,,,,,,,,,,19.0,19.0,19.0,185.0,185.0,185.0,130.0,130.0,130.0,mm,,,,,,,,,,,hardpoint,below
_measure_4,manuscript_11856,,,"Cambridge, Fitzwilliam Museum, MS McClean 2",part,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,2.0,2.0,,,,,,,,,,,,19.0,19.0,19.0,174.0,174.0,174.0,130.0,130.0,130.0,mm,,,,,,,,,,,hardpoint,below
_measure_1,manuscript_11857,,,"Cambridge, Fitzwilliam Museum, MS McClean 3",manuscript,,MS-FITZWILLIAM-MCCLEAN-00003,Codex iii + 157 + iii 151 115,157.0,,6.0,,,,,,,,,,,,,,,,151.0,151.0,151.0,115.0,115.0,115.0,,,,mm,1.0,1.0,1.0,,,,,,,,,,,,17.0,17.0,17.0,99-109,109.0,99.0,75.0,75.0,75.0,mm,,,,,,,,,,,hardpoint,below
_measure_2,manuscript_11857,,,"Cambridge, Fitzwilliam Museum, MS McClean 3",manuscript,,MS-FITZWILLIAM-MCCLEAN-00003,Codex iii + 157 + iii 151 115,157.0,,6.0,,,,,,,,,,,,,,,,151.0,151.0,151.0,115.0,115.0,115.0,,,,mm,1.0,1.0,1.0,,,,,,,,,,,,16.0,16.0,16.0,95.0,95.0,95.0,80.0,80.0,80.0,mm,,,,,,,,,,,hardpoint,
_measure_3,manuscript_11857,,,"Cambridge, Fitzwilliam Museum, MS McClean 3",manuscript,,MS-FITZWILLIAM-MCCLEAN-00003,Codex iii + 157 + iii 151 115,157.0,,6.0,,,,,,,,,,,,,,,,151.0,151.0,151.0,115.0,115.0,115.0,,,,mm,1.0,1.0,1.0,,,,,,,,,,,,19.0,19.0,19.0,101.0,101.0,101.0,75.0,75.0,75.0,mm,,,,,,,,,,,hardpoint,below
_measure_4,manuscript_11857,,,"Cambridge, Fitzwilliam Museum, MS McClean 3",manuscript,,MS-FITZWILLIAM-MCCLEAN-00003,Codex iii + 157 + iii 151 115,157.0,,6.0,,,,,,,,,,,,,,,,151.0,151.0,151.0,115.0,115.0,115.0,,,,mm,1.0,1.0,1.0,,,,,,,,,,,,20.0,20.0,20.0,103.0,103.0,103.0,75.0,75.0,75.0,mm,21 22,22.0,21.0,,,,,,,,hardpoint,below
_measure_1,manuscript_11858,,,"Cambridge, Fitzwilliam Museum, MS McClean 4",manuscript,,MS-FITZWILLIAM-MCCLEAN-00004,Codex iii + 165 + iii 321 253,165.0,,6.0,,,,,,,,,,,,,,,,321.0,321.0,321.0,253.0,253.0,253.0,,,,mm,2.0,2.0,2.0,,,,,,,,,,,,24.0,24.0,24.0,212.0,212.0,212.0,160.0,160.0,160.0,mm,,,,,,,,,,,hardpoint,below
_measure_1,manuscript_1,,,"Cambridge, Fitzwilliam Museum, MS McClean 89",manuscript,,MS-FITZWILLIAM-MUSEUM-MCCLEAN-00089,Codex: ii + 3 + 133 + 1 + ii leaves. 205 145,133.0,4.0,4.0,,,,,,,,,,,,,,,,205.0,205.0,205.0,145.0,145.0,145.0,,,,mm,1.0,1.0,1.0,,,,,,,,,,,,22.0,22.0,22.0,135-140,140.0,135.0,95.0,95.0,95.0,mm,,,,,,,,,,,ink,below
_measure_1,manuscript_1,,,"Cambridge, Fitzwilliam Museum, MS McClean 166",manuscript,,MS-FITZWILLIAM-MCCLEAN-00166,Codex: 1 + 77 + 1 leaves 225,77.0,,2.0,,,,,,,,,,,,,,,,,,,160.0,160.0,160.0,,,,mm,2.0,2.0,2.0,,,,,,,,,,,,47.0,47.0,47.0,170.0,170.0,170.0,110.0,110.0,110.0,mm,,,,,,,,,,,leadpoint,below
_measure_2,manuscript_1,,,"Cambridge, Fitzwilliam Museum, MS McClean 166",manuscript,,MS-FITZWILLIAM-MCCLEAN-00166,Codex: 1 + 77 + 1 leaves 225,77.0,,2.0,,,,,,,,,,,,,,,,,,,160.0,160.0,160.0,,,,mm,,,,,,,,,,,,,,,,,,130-180,180.0,130.0,105.0,105.0,105.0,mm,,,,,,,,,,,ink,
_measure_3,manuscript_1,,,"Cambridge, Fitzwilliam Museum, MS McClean 166",manuscript,,MS-FITZWILLIAM-MCCLEAN-00166,Codex: 1 + 77 + 1 leaves 225,77.0,,2.0,,,,,,,,,,,,,,,,,,,160.0,160.0,160.0,,,,mm,1.0,1.0,1.0,,,,,,,,,,,,33.0,33.0,33.0,125-140,140.0,125.0,75-95,95.0,75.0,mm,,,,,,,,,,,crayon,below
_measure_1,manuscript_1,,,"Cambridge, Gonville and Caius College, 803/807, no.
                            57",manuscript,,MS-GONVILLE-AND-CAIUS-00803-00807-00057,"Fragment, comprising a single leaf of thick parchment, later used as part of the binding (? a pastedown) in Cambridge, Gonville and Caius College, MS 345/620. 1 leaf. 1r 172 237",,,,,,,,,,,,,172.0,172.0,237.0,237.0,237.0,mm,,,,,,,,,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,leadpoint,
_measure_1,manuscript_11863,,,"Cambridge, Gonville and Caius College, MS 47/24 ",manuscript-composite,,MS-GONVILLE-AND-CAIUS-00047-00024,Codex i + 148 + i + 11 + i 300-345 222-250,159.0,,3.0,,,,,,,,,,,,,,,,300-345,345.0,300.0,222-250,250.0,222.0,,,,mm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
_measure_2,manuscript_11863,,,"Cambridge, Gonville and Caius College, MS 47/24 ",part,,,Codex 90 345 ca. 250,90.0,,,,,,,,,,,,,,,,,,345.0,345.0,345.0,250.0,250.0,250.0,,,,mm,1.0,1.0,1.0,,,,,,,,,,,,39.0,39.0,39.0,250.0,250.0,250.0,145.0,145.0,145.0,mm,,,,,,,,,,,,
_measure_3,manuscript_11863,,,"Cambridge, Gonville and Caius College, MS 47/24 ",part,,,Codex 58 340 ca. 235,58.0,,,,,,,,,,,,,,,,,,340.0,340.0,340.0,235.0,235.0,235.0,,,,mm,1.0,1.0,1.0,,,,,,,,,,,,29 34,34.0,29.0,255-280,280.0,255.0,145-180,180.0,145.0,mm,,,,,,,,,,,,
_measure_4,manuscript_11863,,,"Cambridge, Gonville and Caius College, MS 47/24 ",part,,,Codex i + 9 315 ca. 240,9.0,,1.0,,,,,,,,,,,,,,,,315.0,315.0,315.0,240.0,240.0,240.0,,,,mm,1.0,1.0,1.0,,,,,,,,,,,,31 33,33.0,31.0,250-255,255.0,250.0,185-190,190.0,185.0,mm,,,,,,,,,,,,
_measure_5,manuscript_11863,,,"Cambridge, Gonville and Caius College, MS 47/24 ",part,,,Codex 2 300 220,2.0,,,,,,,,,,,,,,,,,,300.0,300.0,300.0,220.0,220.0,220.0,,,,mm,1.0,1.0,1.0,,,,,,,,,,,,35.0,35.0,35.0,240.0,240.0,240.0,150.0,150.0,150.0,mm,,,,,,,,,,,,
_measure_1,manuscript_11864,,,"Cambridge, Gonville and Caius College, MS 50/27 ",manuscript,,MS-GONVILLE-AND-CAIUS-00050-00027,Codex 1 + 240 + 2 330 230,240.0,3.0,,,,,,,,,,,,,,,,,330.0,330.0,330.0,230.0,230.0,230.0,,,,mm,1.0,1.0,1.0,,,,,,,,,,,,30.0,30.0,30.0,215.0,215.0,215.0,120.0,120.0,120.0,mm,,,,,,,,,,,,
_measure_1,manuscript_1,,,"Cambridge, Gonville and Caius College, MS 59/153",manuscript-composite,,MS-GONVILLE-AND-CAIUS-00059-00153,Codex: ii + 1 | 218 | 6 | 1 + ii leaves.,224.0,2.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
_measure_2,manuscript_1,,,"Cambridge, Gonville and Caius College, MS 59/153",part,,,"Two fragments: former pastedowns, now endleaves. These endleaves comprise two former bifolia, which were flattened and used as pastedowns in an earlier binding. When the manuscript was rebound in 1909 the pastedowns were lifted and mounted as endleaves, one at each end of the volume. Two former pastedowns, now parchment endleaves pp. [i]-[ii] and [vii]-[viii] . 294-308 194-198 198 145 Note that both the dimensions of the current flattened bifolium, and the estimated dimensions of a single leaf in relation to the fragment's original codicological context are given. There is pricking visible on pp. [i]-[ii], which permits a reasonable assessment of the original width of the leaf; the orignal height of the leaf has been reduced through trimming and rebinding and so is likely to have been greater in its original codicological context.",,2.0,,,,,,,,,,,308.0,294.0,194-198,198.0,194.0,mm,198.0,198.0,198.0,145.0,145.0,145.0,,,,mm,1.0,1.0,1.0,,,,,,,,,,,,47.0,47.0,47.0,175.0,175.0,175.0,110.0,110.0,110.0,mm,,,,,,,,,,,hardpoint,
_measure_3,manuscript_1,,,"Cambridge, Gonville and Caius College, MS 59/153",part,,,Codex: 218 leaves. 315 205,218.0,,,,,,,,,,,,,,,,,,315.0,315.0,315.0,205.0,205.0,205.0,,,,mm,2.0,2.0,2.0,,,,,,,,,,,,42 48,48.0,42.0,210.0,210.0,210.0,130.0,130.0,130.0,mm,,,,,,,,,,,ink,below
_measure_4,manuscript_1,,,"Cambridge, Gonville and Caius College, MS 59/153",part,,,Codex: 6 leaves. 310 200,6.0,,,,,,,,,,,,,,,,,,310.0,310.0,310.0,200.0,200.0,200.0,,,,mm,2.0,2.0,2.0,,,,,,,,,,,,46.0,46.0,46.0,240.0,240.0,240.0,155.0,155.0,155.0,mm,,,,,,,,,,,ink,below
_measure_1,manuscript_11865,,,"Cambridge, Gonville and Caius College, MS 76/43",manuscript-composite,,MS-GONVILLE-AND-CAIUS-00076-00043,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
_measure_2,manuscript_11865,,,"Cambridge, Gonville and Caius College, MS 76/43",part,,,,,,,,,,,,,,,,,,,,,,312.0,312.0,312.0,220.0,220.0,220.0,,,,mm,1.0,1.0,1.0,,,,,,,,,,,,34.0,34.0,34.0,250.0,250.0,250.0,125.0,125.0,125.0,mm,,,,,,,,,,,,
_measure_3,manuscript_11865,,,"Cambridge, Gonville and Caius College, MS 76/43",part,,,,,,,,,,,,,,,,,,,,,,312.0,312.0,312.0,220.0,220.0,220.0,,,,mm,1.0,1.0,1.0,,,,,,,,,,,,39.0,39.0,39.0,229.0,229.0,229.0,130.0,130.0,130.0,mm,,,,,,,,,,,,
_measure_4,manuscript_11865,,,"Cambridge, Gonville and Caius College, MS 76/43",part,,,,,,,,,,,,,,,,,,,,,,312.0,312.0,312.0,220.0,220.0,220.0,,,,mm,1.0,1.0,1.0,,,,,,,,,,,,34.0,34.0,34.0,222.0,222.0,222.0,125.0,125.0,125.0,mm,,,,,,,,,,,,
_measure_5,manuscript_11865,,,"Cambridge, Gonville and Caius College, MS 76/43",part,,,,,,,,,,,,,,,,,,,,,,312.0,312.0,312.0,220.0,220.0,220.0,,,,mm,1.0,1.0,1.0,,,,,,,,,,,,34 35,35.0,34.0,246.0,246.0,246.0,140.0,140.0,140.0,mm,,,,,,,,,,,,
_measure_6,manuscript_11865,,,"Cambridge, Gonville and Caius College, MS 76/43",part,,,,,,,,,,,,,,,,,,,,,,304.0,304.0,304.0,210.0,210.0,210.0,,,,mm,1.0,1.0,1.0,,,,,,,,,,,,33 40,40.0,33.0,246.0,248.0,226.0,120-175,175.0,120.0,mm,,,,,,,,,,,,
_measure_7,manuscript_11865,,,"Cambridge, Gonville and Caius College, MS 76/43",part,,,,,,,,,,,,,,,,,,,,,,304.0,304.0,304.0,210.0,210.0,210.0,,,,mm,1.0,1.0,1.0,,,,,,,,,,,,33.0,33.0,33.0,228.0,228.0,228.0,135.0,135.0,135.0,mm,,,,,,,,,,,,
_measure_8,manuscript_11865,,,"Cambridge, Gonville and Caius College, MS 76/43",part,,,,,,,,,,,,,,,,,,,,,,297.0,297.0,297.0,220.0,220.0,220.0,,,,mm,1.0,1.0,1.0,,,,,,,,,,,,29.0,29.0,29.0,208.0,208.0,208.0,110.0,110.0,110.0,mm,,,,,,,,,,,,
_measure_9,manuscript_11865,,,"Cambridge, Gonville and Caius College, MS 76/43",part,,,,,,,,,,,,,,,,,,,,,,292-296,296.0,292.0,195-210,210.0,195.0,,,,mm,1.0,1.0,1.0,,,,,,,,,,,,33 39,39.0,33.0,240-282,282.0,240.0,140-170,170.0,140.0,mm,,,,,,,,,,,,
_measure_10,manuscript_11865,,,"Cambridge, Gonville and Caius College, MS 76/43",part,,,,,,,,,,,,,,,,,,,,,,312.0,312.0,312.0,220.0,220.0,220.0,,,,mm,1.0,1.0,1.0,,,,,,,,,,,,20 22,22.0,20.0,203-222,222.0,203.0,120-140,140.0,120.0,mm,,,,,,,,,,,,
_measure_11,manuscript_11865,,,"Cambridge, Gonville and Caius College, MS 76/43",part,,,,,,,,,,,,,,,,,,,,,,312.0,312.0,312.0,220.0,220.0,220.0,,,,mm,1.0,1.0,1.0,,,,,,,,,,,,23.0,23.0,23.0,198.0,198.0,198.0,115.0,115.0,115.0,mm,,,,,,,,,,,,
_measure_1,manuscript_11866,,,"Cambridge, Gonville and Caius College, MS 77/44",manuscript,,MS-GONVILLE-AND-CAIUS-00077-00044,Codex 1 + 227 + 1 308 202,227.0,2.0,,,,,,,,,,,,,,,,,308.0,308.0,308.0,202.0,202.0,202.0,,,,mm,1.0,1.0,1.0,,,,,,,,,,,,30.0,30.0,30.0,197.0,197.0,197.0,115.0,115.0,115.0,mm,,,,,,,,,,,,
_measure_2,manuscript_11866,,,"Cambridge, Gonville and Caius College, MS 77/44",manuscript,,MS-GONVILLE-AND-CAIUS-00077-00044,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
_measure_1,manuscript_1,,,"Cambridge, Gonville and Caius College, MS 84/166",manuscript-composite,,MS-GONVILLE-AND-CAIUS-00084-00166,Codex: 3 | 87 | 19 | 1 | 7 | 8 | 55 | 1 | 29 | 2 leaves.,207.0,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
_measure_2,manuscript_1,,,"Cambridge, Gonville and Caius College, MS 84/166",manuscript-composite,,MS-GONVILLE-AND-CAIUS-00084-00166,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
_measure_3,manuscript_1,,,"Cambridge, Gonville and Caius College, MS 84/166",manuscript-composite,,MS-GONVILLE-AND-CAIUS-00084-00166,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
_measure_4,manuscript_1,,,"Cambridge, Gonville and Caius College, MS 84/166",manuscript-composite,,MS-GONVILLE-AND-CAIUS-00084-00166,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
_measure_5,manuscript_1,,,"Cambridge, Gonville and Caius College, MS 84/166",part,,,Fragments: pp. [i]-[vi] have been made from two leaves from another manuscript by turning them at a 90 degree angle and folding them vertically; this created a booklet of two bifolio from which the fourth leaf was cut off. 5 leaves. 300 200,5.0,,,,,,,,,,,,,,,,,,300.0,300.0,300.0,200.0,200.0,200.0,,,,mm,1.0,1.0,1.0,,,,,,,,,,,,,,,375.0,375.0,375.0,270.0,270.0,270.0,mm,,,,,,,,,,,ink,below
_measure_6,manuscript_1,,,"Cambridge, Gonville and Caius College, MS 84/166",part,,,Codex: 87 leaves. 300 190,87.0,,,,,,,,,,,,,,,,,,300.0,300.0,300.0,190.0,190.0,190.0,,,,mm,2.0,2.0,2.0,,,,,,,,,,,,48.0,48.0,48.0,220.0,220.0,220.0,130.0,130.0,130.0,mm,,,,,,,,,,,leadpoint,below
_measure_7,manuscript_1,,,"Cambridge, Gonville and Caius College, MS 84/166",part,,,Codex: 27 leaves. 295 210,27.0,,,,,,,,,,,,,,,,,,295.0,295.0,295.0,210.0,210.0,210.0,,,,mm,1 2,2.0,1.0,,,,,,,,,,,,32 46,46.0,32.0,250-255,255.0,250.0,150-180,180.0,150.0,mm,,,,,,,,,,,,
_measure_8,manuscript_1,,,"Cambridge, Gonville and Caius College, MS 84/166",part,,,1 leaf. 270 185,,,,,,,,,,,,,,,,,,,270.0,270.0,270.0,185.0,185.0,185.0,,,,mm,24.0,24.0,24.0,,,,,,,,,,,,28.0,28.0,28.0,165.0,165.0,165.0,145.0,145.0,145.0,mm,,,,,,,,,,,ink,
_measure_9,manuscript_1,,,"Cambridge, Gonville and Caius College, MS 84/166",part,,,Codex: 8 leaves. 235 170,8.0,,,,,,,,,,,,,,,,,,235.0,235.0,235.0,170.0,170.0,170.0,,,,mm,2.0,2.0,2.0,,,,,,,,,,,,50 57,57.0,50.0,200.0,200.0,200.0,140.0,140.0,140.0,mm,,,,,,,,,,,crayon,above
_measure_10,manuscript_1,,,"Cambridge, Gonville and Caius College, MS 84/166",part,,,Codex: 85 leaves. 280 200,85.0,,,,,,,,,,,,,,,,,,280.0,280.0,280.0,200.0,200.0,200.0,,,,mm,1.0,1.0,1.0,,,,,,,,,,,,34.0,34.0,34.0,195-200,200.0,195.0,140.0,140.0,140.0,mm,,,,,,,,,,,ink,below
